"","depress1","depress2","depress3","depress4","depress5","depress6","depress7","depress8","depress9","depress10","depress11","depress12","depress13","depress14","depress15","depress16","depress17","depress18","depress19","depress20","depression","vote18","female","age","educ","hispanic","black","income","married","attend","unemployed","polint","inteff1","inteff2","motivation"
"866","2.0","1.0","2.0","2.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","3.0","1.75","1.0","0.0","46.0","5.0","0.0","0.0","13.0","1.0","1.0","0.0","1.0","0.5","0.75","0.75"
"867","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0","2.15","1.0","0.0","38.0","5.0","0.0","1.0","11.0","1.0","2.0","0.0","1.0","0.5","1.0","0.8333333"
"868","1.0","4.0","3.0","3.0","3.0","1.0","3.0","2.0","3.0","1.0","1.0","4.0","2.0","1.0","1.0","1.0","1.0","4.0","2.0","1.0","2.1","1.0","0.0","26.0","7.0","0.0","0.0","13.0","0.0","1.0","0.0","0.33333334","0.5","0.5","0.44444445"
"869","4.0","4.0","3.0","1.0","4.0","3.0","4.0","1.0","4.0","4.0","4.0","1.0","3.0","4.0","4.0","1.0","4.0","4.0","4.0","3.0","3.2","1.0","0.0","42.0","6.0","0.0","0.0","11.0","1.0","2.0","0.0","1.0","0.25","0.0","0.41666666"
"870","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.05","1.0","0.0","47.0","7.0","0.0","0.0","13.0","1.0","4.0","0.0","0.6666667","0.75","1.0","0.8055556"
"871","1.0","4.0","4.0","1.0","2.0","2.0","1.0","2.0","2.0","3.0","4.0","2.0","1.0","2.0","2.0","3.0","3.0","4.0","3.0","2.0","2.4","0.0","0.0","43.0","6.0","0.0","0.0","11.0","1.0","3.0","0.0","0.33333334","0.5","0.75","0.5277778"
"872","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.3","0.0","0.0","36.0","5.0","0.0","0.0","11.0","0.0","1.0","0.0","0.33333334","0.75","0.5","0.5277778"
"873","1.0","1.0","2.0","2.0","2.0","1.0","2.0","3.0","2.0","1.0","2.0","3.0","1.0","2.0","3.0","3.0","1.0","2.0","2.0","2.0","1.9","1.0","0.0","50.0","5.0","0.0","1.0","13.0","1.0","3.0","0.0","0.6666667","0.25","0.5","0.47222224"
"874","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","1.35","0.0","0.0","48.0","7.0","0.0","0.0","13.0","1.0","1.0","0.0","0.6666667","1.0","1.0","0.8888889"
"875","2.0","1.0","2.0","2.0","3.0","2.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","1.85","1.0","0.0","38.0","6.0","0.0","0.0","12.0","1.0","1.0","0.0","0.6666667","0.25","0.25","0.3888889"
"876","2.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","2.4","0.0","0.0","40.0","6.0","0.0","1.0","11.0","1.0","3.0","0.0","0.6666667","0.5","0.5","0.5555556"
"877","1.0","1.0","1.0","4.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.3","1.0","0.0","37.0","5.0","0.0","0.0","13.0","1.0","5.0","0.0","0.6666667","0.25","1.0","0.6388889"
"878","3.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","4.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","2.9","0.0","0.0","54.0","4.0","0.0","0.0","4.0","0.0","2.0","0.0","0.33333334","0.5","0.5","0.44444445"
"879","3.0","3.0","4.0","1.0","3.0","3.0","4.0","1.0","4.0","4.0","4.0","1.0","4.0","4.0","4.0","2.0","4.0","3.0","4.0","4.0","3.2","1.0","0.0","33.0","3.0","0.0","1.0","8.0","0.0","4.0","0.0","1.0","0.0","0.25","0.41666666"
"880","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.4","1.0","0.0","50.0","6.0","0.0","0.0","13.0","1.0","4.0","0.0","0.6666667","0.75","0.5","0.6388889"
"881","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.4","1.0","0.0","51.0","5.0","0.0","0.0","13.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0"
"882","2.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.4","0.0","0.0","46.0","5.0","0.0","0.0","13.0","1.0","1.0","0.0","0.0","0.0","0.5","0.16666667"
"883","2.0","1.0","2.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","4.0","2.0","1.0","2.0","3.0","2.0","2.2","0.0","0.0","41.0","5.0","0.0","0.0","13.0","1.0","1.0","0.0","1.0","0.5","0.5","0.6666667"
"884","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.2","1.0","0.0","51.0","7.0","0.0","0.0","13.0","1.0","2.0","0.0","0.0","0.5","0.75","0.41666666"
"885","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.05","1.0","0.0","49.0","6.0","0.0","0.0","13.0","1.0","2.0","0.0","0.6666667","1.0","1.0","0.8888889"
"886","2.0","2.0","2.0","3.0","1.0","1.0","3.0","3.0","2.0","2.0","4.0","3.0","2.0","1.0","1.0","2.0","2.0","3.0","2.0","2.0","2.15","0.0","0.0","44.0","6.0","0.0","0.0","13.0","1.0","1.0","0.0","0.33333334","1.0","0.75","0.6944444"
"887","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.6","1.0","0.0","35.0","7.0","0.0","0.0","1.0","0.0","1.0","0.0","0.6666667","0.5","0.5","0.5555556"
"888","1.0","1.0","2.0","1.0","1.0","2.0","2.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.75","1.0","0.0","38.0","6.0","0.0","0.0","11.0","1.0","3.0","0.0","1.0","0.25","0.5","0.5833333"
"889","4.0","4.0","4.0","1.0","4.0","4.0","2.0","1.0","3.0","4.0","4.0","1.0","4.0","4.0","4.0","1.0","1.0","4.0","4.0","4.0","3.1","1.0","0.0","40.0","6.0","0.0","0.0","11.0","1.0","5.0","0.0","1.0","0.0","0.0","0.33333334"
"890","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.55","0.0","0.0","46.0","5.0","0.0","0.0","11.0","1.0","3.0","0.0","0.6666667","0.5","0.75","0.6388889"
"891","1.0","1.0","2.0","2.0","3.0","1.0","4.0","2.0","3.0","1.0","1.0","1.0","1.0","4.0","3.0","2.0","1.0","1.0","1.0","1.0","1.8","1.0","0.0","36.0","5.0","0.0","0.0","11.0","1.0","1.0","0.0","0.6666667","0.5","0.5","0.5555556"
"892","3.0","3.0","4.0","2.0","3.0","4.0","3.0","1.0","3.0","3.0","4.0","2.0","4.0","3.0","2.0","1.0","4.0","2.0","4.0","3.0","2.9","1.0","0.0","34.0","6.0","0.0","0.0","11.0","1.0","2.0","0.0","1.0","0.5","0.25","0.5833333"
"893","1.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","2.0","3.0","3.0","1.0","2.0","2.0","3.0","2.0","2.0","2.4","0.0","0.0","50.0","4.0","0.0","0.0","2.0","0.0","2.0","0.0","0.6666667","0.75","0.75","0.7222222"
"894","2.0","1.0","2.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","1.0","2.0","2.0","1.0","1.0","3.0","2.0","1.95","0.0","0.0","31.0","5.0","0.0","0.0","11.0","1.0","4.0","0.0","0.33333334","0.0","0.25","0.19444445"
"895","2.0","2.0","1.0","2.0","1.0","1.0","3.0","1.0","1.0","2.0","2.0","1.0","4.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.6","1.0","0.0","30.0","5.0","0.0","0.0","11.0","0.0","4.0","0.0","0.6666667","0.25","0.25","0.3888889"
"896","3.0","4.0","3.0","1.0","2.0","2.0","3.0","2.0","3.0","1.0","3.0","2.0","2.0","3.0","3.0","3.0","4.0","4.0","3.0","3.0","2.7","1.0","0.0","29.0","3.0","0.0","0.0","6.0","0.0","4.0","0.0","1.0","0.5","0.5","0.6666667"
"897","3.0","4.0","4.0","2.0","4.0","1.0","4.0","1.0","4.0","4.0","4.0","1.0","4.0","4.0","4.0","2.0","3.0","4.0","4.0","3.0","3.2","1.0","0.0","39.0","5.0","0.0","0.0","11.0","1.0","4.0","0.0","0.6666667","0.0","0.0","0.22222222"
"898","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.3","1.0","0.0","34.0","5.0","0.0","0.0","9.0","0.0","1.0","0.0","0.6666667","0.5","0.75","0.6388889"
"899","3.0","3.0","3.0","2.0","3.0","2.0","3.0","1.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","2.0","4.0","3.0","2.0","2.0","2.6","1.0","0.0","47.0","4.0","0.0","0.0","9.0","0.0","3.0","1.0","0.33333334","0.5","0.5","0.44444445"
"900","3.0","4.0","4.0","2.0","4.0","4.0","4.0","1.0","4.0","4.0","3.0","1.0","4.0","4.0","4.0","1.0","3.0","3.0","4.0","4.0","3.25","1.0","0.0","34.0","7.0","0.0","0.0","9.0","1.0","5.0","0.0","1.0","0.0","0.0","0.33333334"
"901","2.0","2.0","3.0","1.0","3.0","3.0","2.0","3.0","2.0","1.0","4.0","3.0","4.0","3.0","4.0","4.0","1.0","2.0","3.0","4.0","2.7","1.0","0.0","29.0","6.0","0.0","0.0","11.0","1.0","1.0","0.0","1.0","0.25","0.75","0.6666667"
"902","3.0","3.0","3.0","4.0","4.0","3.0","2.0","1.0","2.0","3.0","3.0","1.0","4.0","3.0","4.0","3.0","3.0","2.0","2.0","4.0","2.85","0.0","0.0","43.0","5.0","0.0","0.0","11.0","1.0","3.0","0.0","1.0","0.25","0.25","0.5"
"903","2.0","1.0","1.0","1.0","4.0","3.0","2.0","2.0","2.0","2.0","4.0","2.0","3.0","4.0","1.0","2.0","4.0","3.0","4.0","3.0","2.5","1.0","0.0","36.0","2.0","0.0","0.0","5.0","1.0","2.0","0.0","1.0","0.0","0.25","0.41666666"
"904","3.0","2.0","2.0","3.0","2.0","3.0","3.0","2.0","3.0","3.0","3.0","1.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.4","1.0","0.0","27.0","5.0","0.0","1.0","11.0","0.0","4.0","0.0","1.0","0.5","0.25","0.5833333"
"905","4.0","3.0","1.0","1.0","2.0","3.0","1.0","4.0","3.0","3.0","4.0","2.0","4.0","3.0","4.0","3.0","3.0","1.0","4.0","4.0","2.85","1.0","0.0","43.0","3.0","0.0","0.0","7.0","1.0","4.0","1.0","1.0","0.75","1.0","0.9166667"
"906","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.6","0.0","0.0","33.0","5.0","0.0","0.0","11.0","1.0","4.0","0.0","0.33333334","0.5","0.5","0.44444445"
"907","1.0","1.0","2.0","3.0","1.0","1.0","2.0","3.0","1.0","1.0","1.0","3.0","2.0","1.0","1.0","3.0","3.0","1.0","1.0","2.0","1.7","1.0","0.0","42.0","2.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0.25","0.0","0.41666666"
"908","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.3","0.0","0.0","38.0","5.0","0.0","0.0","7.0","0.0","2.0","0.0","0.6666667","0.25","0.5","0.47222224"
"909","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","1.95","1.0","0.0","28.0","6.0","0.0","0.0","6.0","1.0","2.0","0.0","0.6666667","0.25","0.25","0.3888889"
"910","3.0","1.0","3.0","4.0","2.0","2.0","1.0","3.0","1.0","1.0","1.0","3.0","3.0","3.0","3.0","2.0","3.0","1.0","1.0","2.0","2.15","0.0","0.0","39.0","6.0","0.0","0.0","9.0","1.0","4.0","0.0","1.0","0.75","0.75","0.8333333"
"911","3.0","2.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","3.0","2.6","0.0","0.0","34.0","4.0","0.0","0.0","10.0","1.0","3.0","0.0","0.6666667","0.75","0.75","0.7222222"
"912","3.0","4.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","1.0","2.0","3.0","2.0","1.0","2.0","1.0","3.0","2.0","2.25","0.0","0.0","26.0","4.0","0.0","1.0","2.0","0.0","1.0","0.0","1.0","0.25","0.25","0.5"
"913","2.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.3","1.0","0.0","34.0","2.0","0.0","0.0","5.0","0.0","1.0","0.0","0.33333334","0.25","0.25","0.2777778"
"914","3.0","2.0","2.0","4.0","2.0","4.0","3.0","4.0","4.0","4.0","3.0","4.0","4.0","4.0","3.0","4.0","1.0","4.0","4.0","3.0","3.3","0.0","0.0","40.0","1.0","0.0","0.0","3.0","0.0","1.0","1.0","0.0","0.0","0.5","0.16666667"
"915","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.35","1.0","0.0","40.0","5.0","0.0","0.0","5.0","1.0","2.0","0.0","0.33333334","0.25","0.5","0.3611111"
"916","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.25","1.0","0.0","47.0","5.0","0.0","0.0","10.0","1.0","4.0","0.0","0.6666667","0.0","0.0","0.22222222"
"917","4.0","3.0","1.0","1.0","3.0","3.0","3.0","3.0","4.0","4.0","2.0","2.0","2.0","4.0","3.0","3.0","3.0","2.0","2.0","4.0","2.8","1.0","0.0","30.0","2.0","0.0","0.0","4.0","0.0","1.0","1.0","1.0","0.25","1.0","0.75"
"918","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.15","0.0","0.0","28.0","5.0","0.0","0.0","7.0","1.0","5.0","0.0","0.6666667","0.5","0.25","0.47222224"
"919","2.0","3.0","2.0","3.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","3.0","3.0","1.0","1.0","2.0","2.0","1.0","1.8","1.0","0.0","34.0","6.0","0.0","0.0","4.0","0.0","4.0","0.0","1.0","0.0","0.75","0.5833333"
"920","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0","3.8","1.0","0.0","45.0","3.0","0.0","0.0","4.0","0.0","1.0","0.0","1.0","0.75","1.0","0.9166667"
"921","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.2","0.0","0.0","46.0","5.0","0.0","0.0","2.0","1.0","2.0","0.0","0.6666667","0.5","0.75","0.6388889"
"922","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","2.0","3.0","2.0","1.0","3.0","3.0","1.0","1.0","2.0","1.0","1.55","1.0","0.0","45.0","3.0","0.0","0.0","4.0","0.0","1.0","0.0","0.0","0.5","1.0","0.5"
"923","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","2.0","4.0","3.0","3.0","2.0","3.0","1.0","3.0","3.0","3.0","2.65","0.0","0.0","25.0","5.0","0.0","0.0","8.0","0.0","1.0","0.0","0.0","0.75","0.75","0.5"
"924","1.0","1.0","2.0","2.0","3.0","2.0","2.0","3.0","2.0","1.0","3.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","3.0","2.0","2.2","1.0","0.0","27.0","4.0","0.0","0.0","7.0","0.0","1.0","0.0","0.6666667","0.25","0.5","0.47222224"
"925","2.0","3.0","2.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","3.0","2.0","3.0","2.55","0.0","0.0","29.0","5.0","0.0","0.0","8.0","1.0","3.0","0.0","0.6666667","0.5","0.25","0.47222224"
"926","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.35","1.0","0.0","40.0","3.0","0.0","0.0","9.0","1.0","5.0","0.0","0.6666667","0.75","1.0","0.8055556"
"927","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","4.0","3.0","2.0","2.0","3.0","4.0","3.0","2.0","2.0","2.0","2.4","0.0","0.0","38.0","2.0","0.0","0.0","2.0","0.0","4.0","1.0","0.6666667","0.5","0.5","0.5555556"
"928","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.75","1.0","0.0","54.0","3.0","0.0","0.0","10.0","1.0","2.0","0.0","0.6666667","0.75","0.75","0.7222222"
"929","1.0","1.0","1.0","2.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.35","1.0","0.0","42.0","6.0","0.0","0.0","4.0","0.0","4.0","0.0","0.0","0.25","0.25","0.16666667"
"930","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.15","1.0","0.0","32.0","4.0","0.0","0.0","8.0","1.0","4.0","0.0","0.6666667","0.0","0.25","0.30555555"
"931","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","1.95","1.0","0.0","53.0","7.0","0.0","0.0","9.0","0.0","4.0","0.0","1.0","0.25","0.25","0.5"
"932","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.15","0.0","0.0","53.0","3.0","0.0","0.0","6.0","1.0","2.0","0.0","0.6666667","0.5","0.75","0.6388889"
"933","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.2","1.0","0.0","52.0","3.0","0.0","0.0","4.0","1.0","3.0","0.0","1.0","0.0","0.75","0.5833333"
"934","2.0","2.0","3.0","1.0","3.0","4.0","2.0","2.0","2.0","1.0","2.0","4.0","3.0","1.0","1.0","4.0","2.0","1.0","2.0","3.0","2.25","0.0","0.0","25.0","5.0","0.0","0.0","9.0","1.0","4.0","0.0","1.0","0.5","0.0","0.5"
"935","2.0","2.0","1.0","4.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.45","1.0","0.0","41.0","5.0","0.0","0.0","10.0","1.0","4.0","0.0","1.0","0.5","0.75","0.75"
"936","2.0","1.0","1.0","2.0","2.0","1.0","3.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","3.0","2.0","1.0","2.0","3.0","1.0","1.85","1.0","0.0","44.0","3.0","0.0","0.0","4.0","1.0","2.0","0.0","0.6666667","0.25","0.75","0.5555556"
"937","3.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","3.0","3.0","3.0","2.0","2.0","3.0","2.0","2.0","2.4","0.0","0.0","36.0","2.0","0.0","0.0","2.0","1.0","1.0","1.0","0.33333334","0.5","0.5","0.44444445"
"938","3.0","1.0","3.0","2.0","4.0","2.0","3.0","3.0","4.0","3.0","1.0","2.0","3.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0","2.4","1.0","0.0","38.0","6.0","0.0","0.0","6.0","1.0","1.0","0.0","1.0","0.5","0.75","0.75"
"939","3.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","4.0","2.0","3.0","3.0","1.0","2.5","0.0","0.0","31.0","3.0","0.0","0.0","3.0","0.0","4.0","1.0","0.6666667","0.25","0.25","0.3888889"
"940","1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1.6","0.0","0.0","33.0","3.0","0.0","1.0","4.0","1.0","2.0","1.0","0.33333334","0.0","0.5","0.2777778"
"941","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.15","1.0","0.0","43.0","2.0","0.0","0.0","2.0","1.0","4.0","1.0","0.33333334","1.0","1.0","0.7777778"
"942","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","3.0","1.0","2.0","1.0","1.0","1.6","0.0","0.0","39.0","5.0","0.0","1.0","5.0","0.0","4.0","0.0","0.6666667","0.75","1.0","0.8055556"
"943","2.0","1.0","1.0","3.0","2.0","1.0","2.0","3.0","1.0","1.0","2.0","3.0","2.0","1.0","2.0","3.0","1.0","1.0","2.0","2.0","1.8","1.0","0.0","36.0","6.0","0.0","0.0","6.0","1.0","1.0","0.0","0.6666667","0.5","0.5","0.5555556"
"944","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.3","1.0","0.0","41.0","5.0","0.0","0.0","5.0","0.0","1.0","0.0","0.6666667","0.25","0.25","0.3888889"
"945","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.2","0.0","0.0","26.0","5.0","0.0","0.0","6.0","1.0","4.0","0.0","0.6666667","0.75","0.75","0.7222222"
"946","2.0","1.0","1.0","3.0","3.0","2.0","3.0","3.0","2.0","2.0","4.0","3.0","1.0","2.0","2.0","3.0","1.0","2.0","1.0","3.0","2.2","1.0","0.0","28.0","3.0","0.0","0.0","1.0","0.0","1.0","1.0","0.6666667","0.25","0.25","0.3888889"
"947","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","51.0","7.0","0.0","1.0","4.0","0.0","2.0","0.0","1.0","0.0","0.0","0.33333334"
"948","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","3.0","1.0","1.0","1.0","2.0","1.65","1.0","0.0","37.0","3.0","0.0","1.0","8.0","0.0","3.0","0.0","0.33333334","0.25","0.5","0.3611111"
"949","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.1","1.0","0.0","49.0","2.0","0.0","0.0","4.0","1.0","1.0","0.0","0.33333334","0.75","0.75","0.6111111"
"950","3.0","1.0","3.0","3.0","2.0","3.0","3.0","4.0","3.0","3.0","1.0","3.0","3.0","2.0","2.0","4.0","2.0","3.0","2.0","4.0","2.7","0.0","0.0","52.0","4.0","0.0","0.0","4.0","1.0","1.0","1.0","0.33333334","0.25","0.25","0.2777778"
"951","1.0","3.0","1.0","2.0","3.0","2.0","3.0","3.0","1.0","1.0","2.0","1.0","2.0","2.0","3.0","2.0","1.0","2.0","2.0","1.0","1.9","1.0","0.0","39.0","5.0","0.0","0.0","10.0","1.0","4.0","0.0","0.6666667","0.75","0.5","0.6388889"
"952","2.0","2.0","3.0","3.0","2.0","3.0","4.0","3.0","2.0","2.0","4.0","4.0","3.0","3.0","2.0","4.0","2.0","3.0","2.0","3.0","2.8","1.0","0.0","25.0","4.0","0.0","0.0","8.0","0.0","1.0","0.0","0.33333334","0.5","0.75","0.5277778"
"953","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","2.9","0.0","0.0","37.0","3.0","0.0","0.0","1.0","1.0","2.0","1.0","0.6666667","0.25","0.25","0.3888889"
"954","4.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","4.0","4.0","4.0","3.55","0.0","0.0","32.0","6.0","0.0","0.0","3.0","0.0","1.0","0.0","0.0","1.0","1.0","0.6666667"
"955","2.0","1.0","2.0","2.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","1.9","0.0","0.0","32.0","5.0","0.0","0.0","4.0","1.0","4.0","0.0","0.6666667","0.0","0.25","0.30555555"
"956","2.0","3.0","2.0","2.0","2.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","2.3","1.0","0.0","43.0","5.0","0.0","0.0","7.0","1.0","2.0","0.0","0.6666667","0.5","1.0","0.7222222"
"957","2.0","1.0","1.0","2.0","3.0","1.0","2.0","1.0","1.0","1.0","3.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.55","1.0","0.0","39.0","2.0","0.0","0.0","7.0","1.0","1.0","0.0","0.6666667","0.25","0.75","0.5555556"
"958","3.0","1.0","3.0","2.0","2.0","3.0","2.0","2.0","1.0","1.0","3.0","2.0","1.0","3.0","1.0","2.0","1.0","3.0","1.0","3.0","2.0","1.0","0.0","35.0","3.0","0.0","1.0","5.0","0.0","4.0","0.0","0.6666667","0.25","0.25","0.3888889"
"959","3.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","3.0","3.0","1.0","2.0","2.0","3.0","2.0","1.0","2.0","3.0","3.0","2.0","2.35","1.0","0.0","35.0","6.0","0.0","0.0","5.0","1.0","3.0","0.0","1.0","0.75","0.5","0.75"
